latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-4.25364,102.87841,341.29,0.62,0.54,2025-06-02,0706,N20,VIIRS,n,2,286.77,11.02,D,0
-4.25512,102.88068,347.66,0.62,0.54,2025-06-02,0706,N20,VIIRS,n,2,286.98,11.66,D,0
-2.27905,102.84075,335.31,0.33,0.55,2025-06-02,0707,N20,VIIRS,n,2,288.3,1.78,D,0
-3.80549,103.81836,331.26,0.54,0.42,2025-06-02,1808,N20,VIIRS,n,2,292,8.15,N,0
-3.18707,102.13813,337.7,0.44,0.39,2025-06-03,0647,N20,VIIRS,n,2,295.19,14.67,D,0
-3.36104,104.03798,332.6,0.55,0.43,2025-06-03,0647,N20,VIIRS,n,2,295.02,5.63,D,0
-3.66861,103.86974,331.88,0.54,0.42,2025-06-03,0647,N20,VIIRS,n,2,295.99,3.73,D,0
-3.80854,103.82036,346.44,0.53,0.42,2025-06-03,0647,N20,VIIRS,n,2,303.57,11.18,D,0
-4.42129,102.91704,331.81,0.47,0.39,2025-06-03,0647,N20,VIIRS,n,2,296.61,3.48,D,0
-4.42562,103.0774,336.01,0.47,0.4,2025-06-03,0647,N20,VIIRS,n,2,302.72,58.56,D,0
-4.47969,103.32637,340.5,0.49,0.4,2025-06-03,0647,N20,VIIRS,n,2,293.37,10.78,D,0
-4.27497,104.64948,331.9,0.39,0.44,2025-06-03,0647,N20,VIIRS,n,2,293.46,4.49,D,0
-4.38967,104.5345,337.95,0.57,0.43,2025-06-03,0647,N20,VIIRS,n,2,296.53,13.26,D,0
-3.40953,103.27818,343.47,0.5,0.41,2025-06-03,0647,N20,VIIRS,n,2,298.54,16.89,D,0
-2.77849,106.15269,346.03,0.51,0.5,2025-06-03,0647,N20,VIIRS,n,2,293.09,7.44,D,0
-3.08665,103.55736,338.57,0.52,0.42,2025-06-03,0647,N20,VIIRS,n,2,295.23,6.85,D,0
-3.1328,103.23568,333.96,0.5,0.41,2025-06-03,0647,N20,VIIRS,n,2,296.91,3.4,D,0
-3.12905,103.2351,335.41,0.5,0.41,2025-06-03,0647,N20,VIIRS,n,2,297.28,5.96,D,0
-3.142,103.1274,336.55,0.49,0.41,2025-06-03,0647,N20,VIIRS,n,2,299.13,5.61,D,0
-3.32067,103.54692,332.84,0.52,0.41,2025-06-03,0647,N20,VIIRS,n,2,297.11,3.63,D,0
-3.50486,102.16489,333.36,0.44,0.38,2025-06-03,0647,N20,VIIRS,n,2,297.75,2.4,D,0
-3.5879,102.21353,331.96,0.44,0.38,2025-06-03,0647,N20,VIIRS,n,2,298.25,2.28,D,0
-3.28339,103.16113,332.64,0.49,0.41,2025-06-03,0647,N20,VIIRS,n,2,296.84,3.34,D,0
-2.51558,103.87516,332.98,0.56,0.43,2025-06-03,0648,N20,VIIRS,n,2,294.43,6.57,D,0
-2.25699,102.75896,331.72,0.48,0.4,2025-06-03,0648,N20,VIIRS,n,2,295.93,6.92,D,0
-2.24437,102.08183,333.15,0.45,0.39,2025-06-03,0648,N20,VIIRS,n,2,291.93,2.42,D,0
-2.04051,102.22597,335.96,0.46,0.39,2025-06-03,0648,N20,VIIRS,n,2,298.05,4.15,D,0
-2.03894,105.36034,344.38,0.47,0.48,2025-06-03,0648,N20,VIIRS,n,2,294.82,7.3,D,0
-1.9225,105.55797,341.53,0.48,0.48,2025-06-03,0648,N20,VIIRS,n,2,294.31,11.86,D,0
-2.04277,102.07683,335.23,0.45,0.39,2025-06-03,0648,N20,VIIRS,n,2,296.39,3.61,D,0
-1.779,102.60566,332.59,0.48,0.4,2025-06-03,0648,N20,VIIRS,n,2,293.13,5.56,D,0
-3.51207,104.40444,339.81,0.38,0.36,2025-06-04,0628,N20,VIIRS,n,2,281.57,7.91,D,0
-3.49676,104.34937,331.18,0.38,0.36,2025-06-04,0628,N20,VIIRS,n,2,289.21,2.61,D,0
-4.40056,105.25603,336.74,0.39,0.36,2025-06-04,0628,N20,VIIRS,n,2,288.47,2.99,D,0
-4.2283,104.84895,341,0.39,0.36,2025-06-04,0628,N20,VIIRS,n,2,294.78,28.84,D,0
-4.47368,103.02382,332.9,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,296.44,3.08,D,0
-4.41595,103.11063,341.36,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,291.34,8.5,D,0
-4.38037,103.17441,344.19,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,292.39,9.69,D,0
-4.38793,103.12445,329.2,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,295.45,3.18,D,0
-4.34273,103.05926,326.37,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,293.64,2.22,D,0
-4.34513,102.99706,337.65,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,293.16,6.41,D,0
-4.34176,102.99658,344.48,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,294.06,17.8,D,0
-4.13744,102.79563,335.41,0.4,0.37,2025-06-04,0628,N20,VIIRS,n,2,291.9,5.28,D,0
-4.00501,102.57807,332.27,0.41,0.37,2025-06-04,0628,N20,VIIRS,n,2,293.75,3.11,D,0
-3.80773,103.81963,341.71,0.39,0.36,2025-06-04,0628,N20,VIIRS,n,2,299.16,5.82,D,0
-3.72788,103.71877,329.5,0.39,0.36,2025-06-04,0628,N20,VIIRS,l,2,301.77,3.54,D,0
-3.7284,103.7153,330.5,0.39,0.36,2025-06-04,0628,N20,VIIRS,l,2,302.43,2.53,D,0
-3.72509,103.71481,335.43,0.39,0.36,2025-06-04,0628,N20,VIIRS,n,2,301.84,2.68,D,0
-3.50876,104.40395,346.63,0.38,0.36,2025-06-04,0628,N20,VIIRS,n,2,280.09,7.91,D,0
-1.57469,103.68483,330.66,0.38,0.36,2025-06-04,0629,N20,VIIRS,n,2,297.18,2.24,D,0
-3.04003,105.0069,338.18,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,295.25,4.06,D,0
-3.0367,105.0064,338.79,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,295.19,4.06,D,0
-3.27701,103.31365,331.74,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,291.02,2.7,D,0
-3.22765,103.59428,332.54,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,295.15,3.01,D,0
-3.13654,104.10582,329.47,0.38,0.36,2025-06-04,0629,N20,VIIRS,n,2,298.05,1.86,D,0
-3.13551,103.39554,333.16,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,293.63,24.81,D,0
-3.15383,103.25203,344.67,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,296.34,8.11,D,0
-2.68574,106.07639,342.69,0.42,0.37,2025-06-04,0629,N20,VIIRS,n,2,283.09,14.47,D,0
-2.59061,106.31127,333.58,0.42,0.38,2025-06-04,0629,N20,VIIRS,n,2,289.62,6.17,D,0
-2.61765,106.11092,331.11,0.42,0.37,2025-06-04,0629,N20,VIIRS,n,2,286.59,2.93,D,0
-2.5725,105.99354,329.51,0.41,0.37,2025-06-04,0629,N20,VIIRS,n,2,294.65,2.7,D,0
-3.11989,102.03963,340.78,0.42,0.38,2025-06-04,0629,N20,VIIRS,n,2,303.58,59.5,D,0
-3.11646,102.03905,351.22,0.42,0.38,2025-06-04,0629,N20,VIIRS,n,2,297.11,39.44,D,0
-2.46275,106.06849,325.95,0.42,0.37,2025-06-04,0629,N20,VIIRS,n,2,293.14,2.22,D,0
-2.00487,105.76642,343.14,0.41,0.37,2025-06-04,0629,N20,VIIRS,n,2,292.61,10.13,D,0
-2.24196,102.03465,331.41,0.41,0.37,2025-06-04,0629,N20,VIIRS,n,2,296.15,3.17,D,0
-1.6963,105.5622,331.33,0.41,0.37,2025-06-04,0629,N20,VIIRS,n,2,286.94,3.04,D,0
-2.03025,103.00661,329.69,0.39,0.36,2025-06-04,0629,N20,VIIRS,n,2,297.09,1.87,D,0
-1.79591,104.08499,331.06,0.38,0.36,2025-06-04,0629,N20,VIIRS,n,2,297.71,2.26,D,0
-1.6866,103.52985,332.03,0.38,0.36,2025-06-04,0629,N20,VIIRS,n,2,295.48,2.3,D,0
-1.79873,102.40231,337.66,0.4,0.37,2025-06-04,0629,N20,VIIRS,n,2,296.63,4.22,D,0
-1.74053,102.63748,331.42,0.4,0.37,2025-06-04,0629,N20,VIIRS,n,2,298.43,2.47,D,0
-1.76778,102.39025,328.11,0.4,0.37,2025-06-04,0629,N20,VIIRS,n,2,295.43,0.64,D,0
-1.77115,102.39075,335.23,0.4,0.37,2025-06-04,0629,N20,VIIRS,n,2,297.2,4,D,0
-2.55518,104.76842,301.58,0.61,0.71,2025-06-04,1911,N20,VIIRS,n,2,284.21,0.59,N,2
-4.16955,102.62371,332.8,0.5,0.49,2025-06-05,0609,N20,VIIRS,n,2,282.61,4.14,D,0
-4.36564,104.17294,343.01,0.39,0.44,2025-06-05,0609,N20,VIIRS,n,2,294.4,5.67,D,0
-3.80631,103.81884,340.28,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,292.84,5.71,D,0
-3.24879,103.3202,339.09,0.43,0.46,2025-06-05,0610,N20,VIIRS,n,2,287.96,12.34,D,0
-3.7257,103.71726,327.94,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,293.86,1.58,D,0
-3.7253,104.28614,330.93,0.57,0.43,2025-06-05,0610,N20,VIIRS,n,2,288.79,4.36,D,0
-2.67544,106.27756,328.39,0.44,0.38,2025-06-05,0610,N20,VIIRS,n,2,283.22,2.21,D,0
-3.14884,103.20724,339.56,0.44,0.46,2025-06-05,0610,N20,VIIRS,n,2,289.22,6.8,D,0
-3.24936,103.31634,331.56,0.43,0.46,2025-06-05,0610,N20,VIIRS,n,2,292,12.34,D,0
-3.72745,103.44457,329.09,0.43,0.46,2025-06-05,0610,N20,VIIRS,n,2,291.64,2.39,D,0
-1.92301,105.55933,345.6,0.46,0.39,2025-06-05,0610,N20,VIIRS,n,2,296.37,7.26,D,0
-2.35762,103.66154,327.76,0.4,0.44,2025-06-05,0610,N20,VIIRS,n,2,288.18,1.68,D,0
-2.49527,103.54973,343.33,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,286.06,10.93,D,0
-2.49472,103.55037,343.58,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,286.45,5.88,D,0
-2.49881,103.55096,336.97,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,287.94,8.19,D,0
-2.49828,103.55461,347.35,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,289.69,8.19,D,0
-2.50237,103.55519,329.78,0.41,0.45,2025-06-05,0610,N20,VIIRS,n,2,286.28,8.19,D,0
-2.25449,105.88117,334.29,0.45,0.39,2025-06-05,0610,N20,VIIRS,n,2,294.57,3.25,D,0
-2.25388,105.88063,331.46,0.45,0.39,2025-06-05,0610,N20,VIIRS,n,2,294.28,2.61,D,0
-2.71591,103.79895,339.78,0.4,0.44,2025-06-05,0610,N20,VIIRS,n,2,289.97,9.93,D,0
-2.41554,106.0344,331.04,0.44,0.39,2025-06-05,0610,N20,VIIRS,n,2,295.1,2.63,D,0
-2.44564,106.14749,331.96,0.44,0.38,2025-06-05,0610,N20,VIIRS,n,2,295.07,4.01,D,0
-2.46735,106.17075,341.81,0.44,0.38,2025-06-05,0610,N20,VIIRS,n,2,298.75,27.06,D,0
-2.6036,106.13005,331.74,0.44,0.38,2025-06-05,0610,N20,VIIRS,n,2,292.23,7.88,D,0
-2.59354,106.19696,327.72,0.44,0.38,2025-06-05,0610,N20,VIIRS,n,2,287.56,2.12,D,0
-2.67838,106.08883,335.11,0.44,0.39,2025-06-05,0610,N20,VIIRS,n,2,292.63,3.76,D,0
-2.53781,102.72227,317.4,0.39,0.36,2025-06-06,1833,N20,VIIRS,n,2,274.51,1.32,N,0
-1.57545,103.68616,310.68,0.4,0.37,2025-06-06,1833,N20,VIIRS,n,2,278.38,0.71,N,0
-1.57265,103.69025,304.34,0.4,0.37,2025-06-06,1833,N20,VIIRS,n,2,279.25,0.71,N,0
-1.56312,103.69538,305.37,0.4,0.37,2025-06-06,1833,N20,VIIRS,n,2,280.04,0.66,N,0
-1.57302,103.69095,313.23,0.48,0.4,2025-06-07,1814,N20,VIIRS,n,2,289.5,1.04,N,0
-1.56272,103.69695,309.49,0.48,0.4,2025-06-07,1814,N20,VIIRS,n,2,288.34,1.05,N,0
-1.57251,103.68789,303.93,0.48,0.4,2025-06-07,1814,N20,VIIRS,n,2,288.33,0.91,N,0
-1.57617,103.6873,308.83,0.48,0.4,2025-06-07,1814,N20,VIIRS,n,2,288.46,0.91,N,0
-3.36218,104.43148,304.53,0.42,0.38,2025-06-07,1815,N20,VIIRS,n,2,283.32,0.7,N,0
-3.41465,104.14753,303.77,0.43,0.38,2025-06-07,1815,N20,VIIRS,n,2,282.01,0.51,N,0
-3.33321,104.36181,329.24,0.43,0.38,2025-06-07,1815,N20,VIIRS,n,2,282.1,2.07,N,0
-4.38612,104.94384,336.29,0.51,0.5,2025-06-08,0653,N20,VIIRS,n,2,280.53,4.18,D,0
-3.67734,104.23505,330.11,0.47,0.48,2025-06-08,0654,N20,VIIRS,n,2,282.23,3.17,D,0
-3.47217,103.06319,346.04,0.4,0.44,2025-06-08,0654,N20,VIIRS,n,2,285.58,5.14,D,0
-3.47242,103.06234,340.37,0.4,0.44,2025-06-08,0654,N20,VIIRS,n,2,283.78,4.9,D,0
-3.42595,103.28016,339.07,0.41,0.45,2025-06-08,0654,N20,VIIRS,n,2,295.48,21.95,D,0
-1.78983,105.56155,342.01,0.63,0.54,2025-06-08,0654,N20,VIIRS,n,2,272.05,9.02,D,0
-3.80801,103.82097,331.7,0.44,0.46,2025-06-08,0654,N20,VIIRS,n,2,277.48,5.53,D,0
-3.14913,104.04344,327,0.47,0.48,2025-06-08,0654,N20,VIIRS,n,2,280.63,2.71,D,0
-1.79105,105.56002,339.84,0.62,0.54,2025-06-08,0654,N20,VIIRS,n,2,270.78,5.65,D,0
-3.08534,102.87643,335.08,0.39,0.44,2025-06-08,0654,N20,VIIRS,n,2,291.07,5.25,D,0
-3.04394,103.26586,343.16,0.42,0.45,2025-06-08,0654,N20,VIIRS,n,2,283.95,6.24,D,0
-3.1643,104.14568,339.96,0.48,0.48,2025-06-08,0654,N20,VIIRS,n,2,278.95,10.23,D,0
-1.57441,103.6845,317.67,0.32,0.54,2025-06-08,1755,N20,VIIRS,n,2,285.63,1.28,N,0
-4.30443,104.82494,302.2,0.48,0.48,2025-06-08,1756,N20,VIIRS,n,2,284.01,0.31,N,0
-2.53789,102.72294,301.61,0.36,0.57,2025-06-08,1756,N20,VIIRS,n,2,284.2,0.37,N,0
-4.30794,104.82232,302.56,0.48,0.48,2025-06-08,1756,N20,VIIRS,n,2,284.54,0.29,N,0
-2.53751,102.72286,301.3,0.36,0.57,2025-06-08,1756,N20,VIIRS,n,2,284.3,0.31,N,0
-3.80841,103.82011,304.4,0.57,0.52,2025-06-08,1756,N20,VIIRS,n,2,265.81,1.64,N,0
-3.80817,103.81852,304.65,0.57,0.52,2025-06-08,1756,N20,VIIRS,n,2,264.86,2.11,N,0
-4.15292,104.06562,304.66,0.54,0.51,2025-06-08,1756,N20,VIIRS,n,2,287.19,0.95,N,0
-2.16846,102.50078,302.4,0.38,0.58,2025-06-08,1756,N20,VIIRS,n,2,286.71,0.34,N,0
-4.48994,104.88943,338.41,0.42,0.37,2025-06-09,0634,N20,VIIRS,n,2,293.77,5.56,D,0
-4.39002,104.94713,333.44,0.42,0.38,2025-06-09,0634,N20,VIIRS,n,2,291.99,6.97,D,0
-4.43212,104.89977,327.96,0.42,0.37,2025-06-09,0634,N20,VIIRS,n,2,290.92,2.62,D,0
-4.42854,105.12691,339.68,0.42,0.38,2025-06-09,0634,N20,VIIRS,n,2,291.13,9.52,D,0
-2.18741,102.81277,340.27,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,297.21,3.2,D,0
-2.49761,103.53871,332.64,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,292.2,4.89,D,0
-2.11596,105.94393,336.57,0.49,0.4,2025-06-09,0635,N20,VIIRS,n,2,287.27,7.54,D,0
-2.13617,105.81419,331.02,0.48,0.4,2025-06-09,0635,N20,VIIRS,n,2,292.52,10.43,D,0
-2.11227,105.94336,333.08,0.49,0.4,2025-06-09,0635,N20,VIIRS,n,2,287.18,5.93,D,0
-2.61047,102.6647,334.42,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,296.46,3.25,D,0
-2.28029,103.00479,333.66,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,296.92,2.86,D,0
-3.0876,102.87321,331.74,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,296.92,3.21,D,0
-3.23367,102.08984,327.42,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,292.54,1.38,D,0
-2.72034,106.31523,327.82,0.5,0.41,2025-06-09,0635,N20,VIIRS,n,2,282.86,2.95,D,0
-2.75938,106.21153,329.84,0.49,0.41,2025-06-09,0635,N20,VIIRS,n,2,284.74,7.62,D,0
-2.75869,106.21598,344.96,0.49,0.41,2025-06-09,0635,N20,VIIRS,n,2,283.73,7.62,D,0
-3.25403,103.31812,333.41,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,290.52,7.44,D,0
-3.2535,103.32159,336.76,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,294.45,27.02,D,0
-3.72564,103.71753,327.67,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,290.14,1.33,D,0
-2.82845,106.31688,326.14,0.5,0.41,2025-06-09,0635,N20,VIIRS,n,2,283.73,3.28,D,0
-3.83782,102.49208,333.02,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,292.02,6.79,D,0
-3.20497,104.10883,346.72,0.4,0.37,2025-06-09,0635,N20,VIIRS,n,2,270.3,10.81,D,0
-1.60378,103.38887,333.78,0.39,0.37,2025-06-09,0635,N20,VIIRS,n,2,298.14,3.26,D,0
-2.16189,105.86658,332.25,0.48,0.4,2025-06-09,0635,N20,VIIRS,n,2,292.29,3.16,D,0
-1.77652,105.57532,328.87,0.47,0.4,2025-06-09,0635,N20,VIIRS,n,2,295.1,7.78,D,0
-1.77588,105.57954,332.63,0.47,0.4,2025-06-09,0635,N20,VIIRS,n,2,295.54,7.78,D,0
-2.36829,102.31385,334.43,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,294.63,3.88,D,0
-1.85023,105.70382,328.58,0.48,0.4,2025-06-09,0635,N20,VIIRS,n,2,295.46,2.9,D,0
-1.86356,105.71457,332.67,0.48,0.4,2025-06-09,0635,N20,VIIRS,n,2,296.07,4.25,D,0
-2.41765,102.09987,327.84,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,292.94,3.07,D,0
-3.04294,103.07817,333.12,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,296.95,3.06,D,0
-3.07594,102.86088,333.37,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,297.76,2.23,D,0
-2.69526,104.80305,328.52,0.43,0.38,2025-06-09,0635,N20,VIIRS,n,2,289.82,3,D,0
-2.27623,105.85217,328.98,0.48,0.4,2025-06-09,0635,N20,VIIRS,n,2,287.77,3.39,D,0
-2.6382,103.21715,331.42,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,294.48,6.09,D,0
-2.59804,103.25732,338.45,0.39,0.36,2025-06-09,0635,N20,VIIRS,n,2,297.15,4.99,D,0
-3.79237,104.52771,328.26,0.41,0.37,2025-06-09,0635,N20,VIIRS,n,2,290.5,1.75,D,0
-4.27211,103.00799,341.78,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,295.87,27.37,D,0
-3.63462,105.48508,334.19,0.45,0.39,2025-06-09,0635,N20,VIIRS,n,2,273.12,7.54,D,0
-4.27542,103.00848,332.04,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,285.18,27.37,D,0
-4.4466,103.06339,341.67,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,295.56,24.06,D,0
-4.43787,103.14309,325.62,0.38,0.36,2025-06-09,0635,N20,VIIRS,n,2,294.25,1.77,D,0
-3.35977,104.42912,303.28,0.56,0.69,2025-06-09,1737,N20,VIIRS,n,2,285.11,2.3,N,0
-3.80658,103.81796,312.28,0.61,0.71,2025-06-09,1737,N20,VIIRS,n,2,284,1.86,N,0
-3.80674,103.82095,308.18,0.61,0.71,2025-06-09,1737,N20,VIIRS,n,2,284.8,2.13,N,0
-2.41822,103.40484,301.78,0.63,0.72,2025-06-09,1917,N20,VIIRS,n,2,285.37,0.98,N,0
-3.80264,103.81548,317.31,0.71,0.75,2025-06-09,1918,N20,VIIRS,n,2,286.98,3.15,N,0
-3.80953,103.81464,301.54,0.71,0.75,2025-06-09,1918,N20,VIIRS,n,2,286.49,0.81,N,0
-2.87321,106.20987,331.36,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,295.6,2.15,D,0
-1.82602,105.68281,336.8,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,292.44,2.92,D,0
-1.84205,105.73616,329.98,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,292.23,1.94,D,0
-1.92668,105.33649,331.97,0.41,0.37,2025-06-10,0616,N20,VIIRS,n,2,290.58,11.99,D,0
-1.89136,105.63773,340.43,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,297.95,15.48,D,0
-1.9032,105.65049,344.04,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,296.22,9.6,D,0
-1.91749,105.57931,336.69,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,297.67,7.68,D,0
-1.92259,105.59109,334.91,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,296.29,3.87,D,0
-1.9862,105.72876,330.63,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,291.81,2.09,D,0
-2.07338,105.20062,344.5,0.41,0.37,2025-06-10,0616,N20,VIIRS,n,2,295.16,6.13,D,3
-2.33208,105.85863,332.71,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,294.42,3.52,D,0
-2.34838,106.11411,336.98,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,298.91,19.5,D,0
-2.39952,106.08636,330.94,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,295.68,2.62,D,0
-2.75101,104.90952,339.97,0.43,0.38,2025-06-10,0616,N20,VIIRS,n,2,297.54,3.7,D,0
-2.55664,106.21791,330.67,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,294.64,1.9,D,0
-2.64865,106.14605,332.88,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,298.2,8.78,D,0
-2.95348,104.16281,330.48,0.46,0.39,2025-06-10,0616,N20,VIIRS,n,2,293.22,2.52,D,0
-3.06341,103.65541,330.37,0.49,0.41,2025-06-10,0616,N20,VIIRS,n,2,294.63,2.86,D,0
-2.71852,106.15376,337.36,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,295.62,3.86,D,0
-2.69901,106.28374,337.39,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,294.2,2.92,D,0
-2.72186,106.15426,329.5,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,295.05,1.58,D,0
-2.73924,106.24315,344.38,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,297.56,11.85,D,0
-3.14235,103.67515,332.33,0.49,0.41,2025-06-10,0616,N20,VIIRS,n,2,294.74,3.26,D,0
-2.76845,106.208,341.07,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,296.34,6.81,D,0
-2.76632,106.22205,330.79,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,293.98,1.19,D,0
-2.76488,106.25414,343.21,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,296.62,14.16,D,0
-3.10639,104.03969,333.68,0.47,0.4,2025-06-10,0616,N20,VIIRS,n,2,291.71,6.27,D,0
-3.21101,103.44731,329.18,0.51,0.41,2025-06-10,0616,N20,VIIRS,n,2,294.55,3.95,D,0
-2.81322,106.16069,341.95,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,295.99,4.46,D,0
-3.18811,103.84133,333.08,0.48,0.4,2025-06-10,0616,N20,VIIRS,n,2,291.87,5.59,D,0
-3.20635,103.87046,342.96,0.48,0.4,2025-06-10,0616,N20,VIIRS,n,2,296.62,17.78,D,0
-2.85025,106.33921,331.3,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,293.6,2.41,D,0
-2.9112,106.45219,329.24,0.39,0.36,2025-06-10,0616,N20,VIIRS,n,2,288.58,2.53,D,0
-3.65521,103.29745,332.67,0.52,0.42,2025-06-10,0616,N20,VIIRS,n,2,297.7,4.88,D,0
-3.72508,103.71601,329.84,0.5,0.41,2025-06-10,0616,N20,VIIRS,l,2,300.53,7.48,D,0
-3.63601,104.52709,332.76,0.45,0.39,2025-06-10,0616,N20,VIIRS,n,2,296.69,3.32,D,0
-3.8087,103.8191,346.34,0.49,0.41,2025-06-10,0616,N20,VIIRS,n,2,302.54,10.6,D,0
-3.73671,104.50407,329.75,0.46,0.39,2025-06-10,0616,N20,VIIRS,n,2,295.95,4.81,D,0
-4.0895,102.70048,333.68,0.38,0.44,2025-06-10,0616,N20,VIIRS,n,2,290.3,4.47,D,0
-4.08896,102.70403,338.59,0.38,0.44,2025-06-10,0616,N20,VIIRS,n,2,289.74,4.47,D,0
-4.09118,102.70446,329.28,0.38,0.44,2025-06-10,0616,N20,VIIRS,n,2,289.65,9.19,D,0
-4.20539,102.71741,327.24,0.39,0.44,2025-06-10,0616,N20,VIIRS,n,2,293.81,0.91,D,0
-4.38921,105.39237,332.17,0.42,0.38,2025-06-10,0616,N20,VIIRS,n,2,291.66,15.59,D,0
-1.80438,105.60964,337.13,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,300.77,33.86,D,0
-1.76918,105.63728,330.9,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,294.92,2.79,D,0
-1.66251,105.41859,339.57,0.4,0.37,2025-06-10,0616,N20,VIIRS,n,2,291.84,3.3,D,0
-1.57281,103.689,296.15,0.6,0.53,2025-06-10,1858,N20,VIIRS,n,2,273.38,0.23,N,0
-1.57197,103.68369,295.62,0.6,0.53,2025-06-10,1858,N20,VIIRS,n,2,273.53,0.23,N,0
-1.57107,103.68764,296.9,0.6,0.53,2025-06-10,1858,N20,VIIRS,n,2,272.76,0.5,N,0
-1.56218,103.69448,295.4,0.6,0.53,2025-06-10,1858,N20,VIIRS,n,2,274.33,0.4,N,0
-3.73713,104.50398,348.75,0.6,0.53,2025-06-11,0557,N20,VIIRS,n,2,283.68,10.93,D,0
-3.80602,103.82169,326.49,0.33,0.56,2025-06-11,0557,N20,VIIRS,n,2,284.55,3.58,D,0
-3.80929,103.82059,334.08,0.34,0.56,2025-06-11,0557,N20,VIIRS,n,2,285.54,3.79,D,0
-4.37259,105.38775,328.51,0.53,0.5,2025-06-11,0557,N20,VIIRS,n,2,288.85,4.53,D,0
-3.72656,103.71538,304.55,0.48,0.4,2025-06-11,1840,N20,VIIRS,n,2,291.57,1.67,N,0
-3.9971,102.42778,303.07,0.42,0.38,2025-06-11,1840,N20,VIIRS,n,2,288.4,0.26,N,0
-3.7229,103.71596,312.53,0.48,0.4,2025-06-11,1840,N20,VIIRS,n,2,292.03,1.67,N,0
-2.65545,103.75072,305.76,0.47,0.4,2025-06-11,1840,N20,VIIRS,n,2,290.08,0.89,N,0
-2.90287,103.78033,305.81,0.47,0.4,2025-06-11,1840,N20,VIIRS,n,2,291.02,0.71,N,0
